Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
233.0,Isaiah Jackson,C,22,IND,46,3.0,13.7,2.8,4.3,0.662,0.0,0.1,0.0,2.8,4.2,0.675,0.662,1.3,1.9,0.709,1.6,2.6,4.2,0.9,0.6,1.1,0.8,2.5,7.0
234.0,Jaren Jackson Jr.,C,24,MEM,54,54.0,31.9,7.7,17.3,0.446,1.9,5.7,0.325,5.9,11.6,0.506,0.499,5.1,6.3,0.818,1.2,4.3,5.5,2.1,1.1,1.5,2.4,3.5,22.4
235.0,Justin Jackson,SF,28,MIN,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
236.0,Reggie Jackson,PG,33,DEN,60,16.0,23.0,4.2,9.4,0.449,1.2,3.5,0.354,3.0,5.9,0.506,0.515,0.9,1.1,0.776,0.4,1.6,2.0,3.9,0.6,0.2,1.3,1.9,10.5
237.0,Trayce Jackson-Davis,PF,23,GSW,46,3.0,12.9,2.8,4.0,0.69,0.0,0.0,2.8,4.0,0.69,0.69,1.0,1.8,0.578,1.6,2.3,3.9,0.9,0.3,0.8,0.6,1.6,6.6,
238.0,LeBron James,PF,39,LAL,53,53.0,35.0,9.5,18.2,0.525,2.2,5.5,0.408,7.3,12.7,0.576,0.587,3.9,5.4,0.736,0.9,6.2,7.1,7.9,1.2,0.6,3.2,1.2,25.3
239.0,Jaime Jaquez Jr.,SF,22,MIA,53,17.0,29.5,4.9,10.0,0.492,0.9,2.8,0.318,4.0,7.2,0.559,0.536,2.0,2.4,0.814,1.3,2.7,3.9,2.6,1.1,0.2,1.7,2.3,12.7
240.0,DaQuan Jeffries,SG,26,NYK,13,0.0,2.6,0.4,1.1,0.357,0.1,0.5,0.143,0.3,0.5,0.571,0.393,0.0,0.2,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.1,0.2,0.8
241.0,Trey Jemison,C,24,TOT,10,4.0,17.1,1.9,3.9,0.487,0.0,0.0,1.9,3.9,0.487,0.487,0.7,0.9,0.778,1.7,2.0,3.7,0.8,0.4,1.0,1.0,2.8,4.5,
242.0,Ty Jerome,SG,26,CLE,2,0.0,7.5,1.0,2.0,0.5,0.0,0.5,0.0,1.0,1.5,0.667,0.5,0.0,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.5,1.0,2.0,
243.0,Isaiah Joe,SG,24,OKC,55,0.0,18.6,2.9,6.2,0.474,1.9,4.5,0.43,1.0,1.7,0.593,0.631,0.6,0.7,0.85,0.4,1.9,2.3,1.1,0.6,0.3,0.6,1.2,8.4
244.0,Cameron Johnson,PF,27,BRK,46,42.0,27.9,5.0,11.0,0.453,2.4,6.2,0.394,2.5,4.8,0.527,0.563,1.2,1.7,0.75,1.0,3.4,4.5,2.6,0.8,0.3,1.0,1.8,13.6
245.0,Jalen Johnson,SF,22,ATL,45,42.0,34.2,6.4,12.2,0.522,1.2,3.4,0.346,5.2,8.8,0.59,0.57,1.9,2.6,0.731,1.3,7.4,8.7,3.4,1.2,0.9,1.8,2.6,15.8
246.0,James Johnson,PF,36,IND,6,0.0,5.3,0.3,1.0,0.333,0.0,0.2,0.0,0.3,0.8,0.4,0.333,0.3,0.3,1.0,0.2,0.5,0.7,1.0,0.7,0.2,0.3,1.2,1.0
247.0,Keldon Johnson,SF,24,SAS,56,26.0,29.6,5.7,12.8,0.448,1.7,5.2,0.336,4.0,7.6,0.525,0.516,2.6,3.3,0.781,1.4,4.1,5.4,3.0,0.8,0.3,1.5,2.3,15.8
248.0,Keon Johnson,SG,21,BRK,4,0.0,12.8,1.8,4.8,0.368,1.0,2.3,0.444,0.8,2.5,0.3,0.474,2.5,2.5,1.0,0.8,0.5,1.3,0.8,0.8,0.3,1.0,1.0,7.0
249.0,Keyontae Johnson,SF,23,OKC,9,0.0,7.3,0.6,1.8,0.313,0.1,0.3,0.333,0.4,1.4,0.308,0.344,0.0,0.0,0.4,0.7,1.1,0.4,0.1,0.0,0.4,0.6,1.2,
250.0,Nikola Jokić,C,28,DEN,58,58.0,33.9,10.1,17.4,0.58,1.0,2.9,0.345,9.1,14.5,0.628,0.609,4.5,5.5,0.819,2.9,9.4,12.3,9.3,1.2,0.9,2.9,2.6,25.8
251.0,Colby Jones,SG,21,SAC,17,0.0,7.1,1.0,2.7,0.37,0.1,0.8,0.077,0.9,1.9,0.485,0.38,0.1,0.3,0.4,0.6,0.9,1.5,0.6,0.2,0.1,0.3,0.9,2.2
252.0,Damian Jones,C,28,CLE,25,0.0,6.0,0.7,1.3,0.531,0.1,0.3,0.286,0.6,1.0,0.6,0.563,0.4,0.4,0.909,0.4,1.0,1.3,0.5,0.1,0.4,0.4,0.6,1.8
253.0,Derrick Jones Jr.,SF,26,DAL,55,47.0,24.2,3.3,6.8,0.481,1.1,3.4,0.339,2.1,3.4,0.624,0.566,1.3,1.7,0.729,1.1,2.5,3.5,1.0,0.7,0.7,0.9,1.7,8.9
254.0,Herbert Jones,SF,25,NOP,56,56.0,29.4,4.1,7.9,0.514,1.5,3.5,0.429,2.6,4.4,0.581,0.609,1.8,2.1,0.852,1.1,2.5,3.6,2.4,1.3,0.8,1.2,2.9,11.4
255.0,Mason Jones,SG,25,SAC,1,0.0,13.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
256.0,Tre Jones,PG,24,SAS,55,26.0,26.4,3.9,7.6,0.512,0.7,2.3,0.32,3.1,5.2,0.597,0.561,1.4,1.6,0.872,0.7,2.6,3.3,5.9,1.0,0.1,1.5,1.2,9.9
257.0,Tyus Jones,PG,27,WAS,60,60.0,29.2,5.0,10.2,0.493,1.6,3.8,0.418,3.5,6.4,0.536,0.57,0.5,0.6,0.789,0.3,2.4,2.7,7.3,1.1,0.3,1.0,0.8,12.1
258.0,DeAndre Jordan,C,35,DEN,29,1.0,11.3,1.7,2.6,0.632,0.0,0.0,1.7,2.6,0.632,0.632,0.8,1.7,0.449,1.7,2.9,4.6,0.7,0.2,0.4,0.7,1.7,4.1,
259.0,Cory Joseph,PG,32,GSW,26,0.0,11.4,0.9,2.5,0.359,0.5,1.6,0.31,0.4,0.8,0.455,0.461,0.2,0.3,0.571,0.2,0.9,1.2,1.6,0.2,0.1,0.5,1.0,2.4
260.0,Nikola Jović,PF,20,MIA,25,17.0,17.0,2.1,4.9,0.431,1.2,2.6,0.453,1.0,2.4,0.407,0.549,0.6,1.0,0.538,0.7,3.4,4.1,1.8,0.4,0.3,1.0,1.8,6.0
261.0,Johnny Juzang,SG,22,UTA,3,0.0,3.0,0.0,1.3,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,,
262.0,Luke Kennard,SG,27,MEM,29,13.0,24.7,3.5,7.8,0.445,2.7,6.0,0.448,0.8,1.8,0.434,0.617,1.1,1.2,0.861,0.3,2.6,2.9,2.9,0.5,0.0,1.0,1.1,10.7
263.0,Walker Kessler,C,22,UTA,51,17.0,23.3,3.7,5.7,0.652,0.1,0.4,0.211,3.7,5.4,0.682,0.659,0.9,1.6,0.568,2.5,4.9,7.4,0.9,0.5,2.7,1.0,2.1,8.5
264.0,Braxton Key,SF,26,DEN,17,0.0,3.2,0.4,0.9,0.375,0.1,0.2,0.25,0.3,0.7,0.417,0.406,0.2,0.4,0.667,0.2,0.6,0.8,0.5,0.1,0.1,0.1,0.3,1.0
265.0,Corey Kispert,SF,24,WAS,58,2.0,22.8,4.5,9.2,0.483,2.1,5.6,0.367,2.4,3.6,0.665,0.595,1.4,1.8,0.767,0.3,2.2,2.5,1.7,0.4,0.2,1.1,1.6,12.4
266.0,Maxi Kleber,C,32,DAL,23,7.0,22.1,1.9,4.2,0.448,0.9,2.4,0.357,1.0,1.7,0.575,0.552,0.7,1.2,0.63,0.7,2.8,3.5,1.7,0.3,0.7,0.9,1.9,5.3
267.0,Kevin Knox,SF,24,DET,31,11.0,18.1,2.8,6.0,0.462,1.0,3.0,0.33,1.8,3.0,0.598,0.546,0.6,0.7,0.909,0.6,1.8,2.4,0.7,0.4,0.2,0.7,1.6,7.2
268.0,John Konchar,SF,27,MEM,45,15.0,19.5,1.5,3.6,0.426,0.6,2.0,0.297,0.9,1.6,0.592,0.509,0.3,0.4,0.813,1.2,3.1,4.3,1.8,0.8,0.9,0.6,1.2,4.0
269.0,Furkan Korkmaz,SG,26,PHI,35,0.0,8.6,0.9,2.2,0.395,0.4,1.1,0.35,0.5,1.0,0.444,0.487,0.4,0.6,0.7,0.1,0.7,0.9,0.7,0.4,0.1,0.3,0.5,2.5
270.0,Luke Kornet,C,28,BOS,42,2.0,14.7,2.1,3.0,0.698,0.0,0.0,2.1,3.0,0.698,0.698,0.7,0.8,0.886,1.8,2.0,3.9,0.9,0.4,1.0,0.4,1.4,4.9,
271.0,Vit Krejci,PG,23,ATL,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
272.0,Jonathan Kuminga,PF,21,GSW,58,32.0,25.7,6.0,11.3,0.533,0.7,2.3,0.303,5.3,9.0,0.591,0.563,3.0,4.1,0.728,1.3,3.5,4.8,2.1,0.7,0.5,1.6,2.1,15.7
273.0,Kyle Kuzma,PF,28,WAS,58,58.0,31.9,8.7,18.9,0.462,2.3,6.8,0.342,6.4,12.1,0.53,0.524,2.4,3.1,0.782,1.0,5.6,6.6,4.0,0.5,0.7,2.7,2.2,22.2
274.0,Jock Landale,C,28,HOU,33,0.0,8.9,0.9,2.3,0.387,0.1,0.5,0.111,0.8,1.7,0.474,0.4,0.5,0.7,0.773,1.3,0.9,2.2,0.6,0.2,0.4,0.4,0.9,2.3
275.0,Jake LaRavia,PF,22,MEM,15,0.0,14.1,1.9,5.2,0.372,0.7,2.7,0.244,1.3,2.5,0.514,0.436,0.7,0.9,0.786,0.9,1.3,2.1,0.9,0.3,0.2,0.5,1.7,5.3
276.0,Zach LaVine,SG,28,CHI,25,23.0,34.9,6.8,15.0,0.452,2.4,6.8,0.349,4.4,8.3,0.536,0.531,3.5,4.1,0.854,0.3,4.8,5.2,3.9,0.8,0.3,2.1,2.3,19.5
277.0,A.J. Lawson,SG,23,DAL,28,0.0,8.3,1.4,3.0,0.471,0.5,1.4,0.325,1.0,1.6,0.6,0.547,0.4,0.7,0.632,0.4,0.8,1.2,0.5,0.3,0.1,0.4,0.7,3.8
278.0,Saben Lee,PG,24,PHO,16,0.0,7.7,0.9,2.3,0.417,0.1,0.6,0.1,0.9,1.6,0.538,0.431,1.6,2.1,0.758,0.4,1.1,1.5,1.3,0.4,0.2,0.4,0.4,3.5
279.0,Alex Len,C,30,SAC,25,0.0,8.7,1.2,2.0,0.592,0.0,0.1,0.0,1.2,1.8,0.63,0.592,0.3,0.7,0.412,1.2,1.7,2.9,0.9,0.3,0.5,0.6,1.1,2.6
280.0,Kawhi Leonard,SF,32,LAC,53,53.0,34.3,9.0,17.1,0.527,2.2,5.1,0.438,6.8,12.0,0.565,0.593,3.7,4.2,0.892,1.2,5.0,6.2,3.7,1.7,0.8,1.7,1.5,24.0
281.0,Caris LeVert,SG,29,CLE,48,1.0,27.7,5.1,12.3,0.418,1.6,5.0,0.331,3.5,7.3,0.479,0.486,2.2,2.9,0.759,0.5,3.3,3.8,4.7,0.9,0.5,1.5,1.8,14.1
282.0,Kira Lewis Jr.,PG,22,TOT,19,0.0,8.1,0.9,2.8,0.315,0.1,1.1,0.095,0.8,1.7,0.455,0.333,0.5,0.6,0.909,0.3,0.5,0.8,1.1,0.3,0.1,0.4,0.5,2.4
283.0,Maxwell Lewis,SF,21,LAL,20,0.0,3.5,0.2,0.6,0.25,0.1,0.2,0.333,0.1,0.5,0.222,0.292,0.0,0.0,0.1,0.1,0.2,0.2,0.1,0.0,0.3,0.2,0.4,
284.0,E.J. Liddell,PF,23,NOP,8,0.0,2.9,0.1,0.8,0.167,0.0,0.6,0.0,0.1,0.1,1.0,0.167,0.3,0.3,1.0,0.0,0.6,0.6,0.1,0.3,0.3,0.3,0.3,0.5
285.0,Damian Lillard,PG,33,MIL,56,56.0,34.8,7.3,17.3,0.42,2.9,8.5,0.345,4.4,8.9,0.492,0.505,6.7,7.3,0.924,0.5,3.8,4.4,6.8,1.1,0.2,2.6,1.8,24.2
286.0,Nassir Little,SF,23,PHO,34,2.0,12.5,1.4,3.1,0.458,0.6,1.8,0.317,0.9,1.4,0.638,0.547,0.5,0.6,0.85,0.4,1.7,2.1,0.6,0.3,0.3,0.4,1.1,3.9
287.0,Dereck Lively II,C,19,DAL,42,40.0,25.0,4.1,5.5,0.751,0.0,0.0,0.0,4.1,5.4,0.758,0.751,0.9,1.7,0.529,2.7,4.7,7.4,1.2,0.7,1.5,1.0,2.8,9.1
288.0,Isaiah Livers,PF,25,DET,23,6.0,20.4,1.7,5.0,0.345,1.0,3.3,0.286,0.8,1.7,0.462,0.44,0.5,0.8,0.667,0.7,1.4,2.1,1.1,0.6,0.2,0.7,1.9,5.0
289.0,Chris Livingston,SF,20,MIL,16,0.0,4.3,0.4,1.0,0.438,0.1,0.2,0.333,0.4,0.8,0.462,0.469,0.1,0.1,1.0,0.1,0.8,0.9,0.3,0.1,0.0,0.3,0.7,1.1
290.0,Kenneth Lofton Jr.,PF,21,TOT,17,0.0,6.4,0.9,2.5,0.349,0.2,0.7,0.25,0.7,1.8,0.387,0.384,0.5,0.9,0.533,0.1,0.9,1.1,0.8,0.2,0.2,0.5,0.9,2.4
291.0,Kevon Looney,C,27,GSW,59,36.0,17.2,1.9,3.2,0.603,0.0,0.0,0.0,1.9,3.2,0.606,0.603,0.7,1.1,0.672,2.1,4.0,6.1,2.1,0.4,0.4,0.7,2.2,4.6
292.0,Brook Lopez,C,35,MIL,58,58.0,31.2,4.8,10.0,0.479,1.8,5.3,0.346,2.9,4.7,0.629,0.571,1.4,1.6,0.842,1.5,3.9,5.4,1.7,0.6,2.7,0.9,2.5,12.8
293.0,Robin Lopez,C,35,MIL,16,2.0,4.1,0.4,1.2,0.368,0.1,0.5,0.25,0.3,0.7,0.455,0.421,0.1,0.1,1.0,0.2,0.1,0.3,0.3,0.1,0.2,0.1,0.4,1.1
294.0,Kevin Love,PF,35,MIA,47,5.0,17.5,2.9,6.5,0.443,1.6,4.5,0.349,1.3,2.0,0.656,0.564,1.7,2.2,0.779,1.1,5.1,6.2,2.2,0.3,0.2,0.8,1.8,9.0
295.0,Kyle Lowry,PG,37,TOT,41,36.0,27.9,2.8,6.4,0.437,1.6,4.2,0.39,1.2,2.2,0.527,0.565,0.9,1.1,0.844,0.7,2.8,3.5,4.1,1.0,0.4,1.4,2.5,8.2
296.0,Seth Lundy,SF,23,ATL,9,0.0,5.8,0.4,1.9,0.235,0.3,1.4,0.231,0.1,0.4,0.25,0.324,0.3,0.4,0.75,0.1,0.7,0.8,0.0,0.0,0.0,0.1,0.7,1.6
297.0,Trey Lyles,PF,28,SAC,44,0.0,19.8,2.5,5.4,0.456,1.5,3.8,0.399,0.9,1.6,0.594,0.597,0.8,1.2,0.667,1.0,3.5,4.5,1.2,0.3,0.3,0.7,1.6,7.3
298.0,Théo Maledon,PG,22,TOT,16,1.0,13.3,1.3,4.3,0.29,0.3,1.9,0.167,0.9,2.4,0.385,0.326,0.9,0.9,0.933,0.3,1.3,1.5,1.8,0.4,0.0,1.1,1.3,3.7
299.0,Sandro Mamukelashvili,C,24,SAS,32,0.0,6.6,1.0,2.2,0.437,0.3,1.1,0.235,0.7,1.2,0.622,0.493,0.4,0.5,0.706,0.6,1.2,1.8,0.9,0.2,0.3,0.3,0.7,2.6
300.0,Terance Mann,SG,27,LAC,52,48.0,25.4,3.2,6.5,0.487,0.9,2.8,0.32,2.3,3.7,0.615,0.556,0.9,1.1,0.776,1.3,2.2,3.5,1.8,0.5,0.2,0.6,1.8,8.1
301.0,Tre Mann,PG,22,TOT,22,9.0,17.7,2.6,6.0,0.443,1.0,2.6,0.404,1.6,3.4,0.473,0.531,0.6,0.8,0.778,0.4,2.8,3.2,2.9,0.8,0.0,1.0,1.0,7.0
302.0,Boban Marjanović,C,35,HOU,9,0.0,5.3,1.1,2.3,0.476,0.0,0.2,0.0,1.1,2.1,0.526,0.476,0.3,0.7,0.5,0.7,1.8,2.4,0.4,0.0,0.1,0.2,0.4,2.6
303.0,Lauri Markkanen,PF,26,UTA,50,50.0,32.7,7.8,16.1,0.486,3.2,8.0,0.4,4.6,8.1,0.571,0.585,4.2,4.8,0.887,2.3,6.1,8.3,1.9,0.8,0.5,1.3,1.8,23.0
304.0,Naji Marshall,SF,26,NOP,49,1.0,18.9,2.4,5.4,0.447,0.8,2.2,0.37,1.6,3.2,0.5,0.523,1.3,1.6,0.785,0.9,2.6,3.5,2.0,0.7,0.2,1.1,1.4,6.9
305.0,Caleb Martin,SF,28,MIA,42,19.0,27.0,3.9,8.6,0.452,1.2,3.2,0.376,2.7,5.4,0.496,0.521,1.2,1.6,0.758,1.3,3.4,4.6,2.1,0.7,0.3,1.2,2.1,10.1
306.0,Cody Martin,SF,28,CHO,28,22.0,26.9,2.9,7.7,0.381,1.0,3.1,0.314,2.0,4.6,0.426,0.444,0.7,1.2,0.606,0.7,3.2,3.9,3.7,1.1,0.6,1.6,1.7,7.5
307.0,KJ Martin,SF,23,TOT,42,2.0,11.5,1.5,2.8,0.551,0.1,0.5,0.25,1.4,2.3,0.612,0.572,0.3,0.7,0.483,0.4,1.4,1.8,0.7,0.4,0.1,0.5,1.5,3.5
308.0,Garrison Mathews,SG,27,ATL,43,4.0,12.7,1.1,2.6,0.434,1.0,2.4,0.427,0.1,0.2,0.5,0.628,0.2,0.3,0.667,0.2,1.1,1.3,0.5,0.3,0.1,0.3,1.6,3.5
309.0,Bennedict Mathurin,SF,21,IND,57,19.0,26.0,5.0,11.2,0.449,1.4,3.6,0.38,3.7,7.6,0.482,0.51,3.0,3.6,0.827,1.1,3.0,4.1,2.0,0.6,0.2,1.7,2.0,14.5
310.0,Wesley Matthews,SG,37,ATL,22,1.0,11.2,0.7,2.2,0.313,0.5,1.7,0.27,0.2,0.5,0.455,0.417,0.6,0.9,0.7,0.2,1.3,1.5,0.6,0.5,0.3,0.3,1.3,2.5
311.0,Tyrese Maxey,PG,23,PHI,54,54.0,37.4,9.1,20.2,0.447,3.1,8.1,0.38,6.0,12.1,0.493,0.524,4.9,5.6,0.868,0.6,3.2,3.8,6.3,1.0,0.5,1.7,2.2,26.1
312.0,Skylar Mays,PG-SG,26,TOT,31,5.0,13.5,2.0,5.0,0.397,0.5,1.7,0.296,1.5,3.3,0.451,0.449,0.4,0.5,0.765,0.3,1.0,1.4,2.7,0.5,0.1,0.6,0.8,4.9
313.0,Miles McBride,PG,23,NYK,47,4.0,13.4,2.3,5.1,0.446,1.1,2.8,0.398,1.1,2.3,0.505,0.556,0.5,0.6,0.815,0.3,0.8,1.0,1.1,0.6,0.1,0.4,1.2,6.1
314.0,CJ McCollum,PG,32,NOP,45,45.0,31.6,6.8,14.9,0.458,3.4,8.0,0.425,3.4,6.9,0.497,0.572,1.8,2.3,0.794,0.6,3.7,4.3,4.5,1.1,0.8,1.5,2.1,18.8
315.0,T.J. McConnell,PG,31,IND,50,4.0,17.5,3.8,7.1,0.541,0.1,0.4,0.238,3.7,6.6,0.56,0.548,0.7,0.9,0.766,0.6,2.1,2.7,5.5,1.0,0.1,1.5,1.0,8.5
316.0,Jaden McDaniels,SF,23,MIN,50,49.0,29.1,4.3,8.4,0.509,1.3,3.4,0.374,3.0,5.0,0.602,0.585,0.7,0.9,0.778,0.7,2.0,2.7,1.4,0.9,0.6,1.3,3.2,10.6
317.0,Jalen McDaniels,SF,26,TOR,35,0.0,8.6,1.0,3.1,0.327,0.3,1.5,0.204,0.7,1.5,0.453,0.379,0.4,0.6,0.7,0.3,0.9,1.2,0.5,0.3,0.1,0.5,0.9,2.7
318.0,Doug McDermott,SF,32,TOT,52,0.0,14.7,2.0,4.6,0.427,1.5,3.7,0.415,0.4,0.9,0.478,0.594,0.2,0.4,0.579,0.2,0.8,1.0,1.2,0.2,0.0,0.5,1.0,5.7
319.0,JaVale McGee,C,36,SAC,39,0.0,7.9,1.9,3.0,0.629,0.0,0.1,0.0,1.9,2.9,0.652,0.629,0.6,1.1,0.581,0.9,1.9,2.9,0.4,0.2,0.5,0.8,1.1,4.4
320.0,Bryce McGowens,SG,21,CHO,47,13.0,15.9,1.8,4.0,0.45,0.6,1.9,0.345,1.2,2.2,0.539,0.529,1.0,1.4,0.766,0.3,1.6,1.9,0.9,0.4,0.1,0.5,1.4,5.3
321.0,Jordan McLaughlin,PG,27,MIN,37,0.0,8.9,1.0,2.3,0.424,0.6,1.3,0.429,0.4,1.0,0.417,0.547,0.1,0.2,0.5,0.3,0.8,1.0,1.7,0.7,0.2,0.4,0.5,2.6
322.0,De'Anthony Melton,SG,25,PHI,36,33.0,27.8,3.8,9.7,0.391,2.1,5.8,0.362,1.7,3.9,0.433,0.499,1.8,2.2,0.835,0.8,3.1,3.8,3.1,1.6,0.4,1.1,2.3,11.5
323.0,Nathan Mensah,C,25,CHO,25,0.0,12.3,0.5,1.1,0.429,0.0,0.0,0.5,1.1,0.429,0.429,0.4,0.5,0.75,1.2,1.4,2.6,0.4,0.2,0.6,0.6,2.6,1.3,
324.0,Sam Merrill,SG,27,CLE,41,0.0,15.4,2.6,6.0,0.435,2.3,5.2,0.435,0.3,0.8,0.438,0.624,0.3,0.3,0.917,0.4,1.5,1.9,1.5,0.3,0.0,0.3,1.0,7.8
325.0,Chimezie Metu,C,26,PHO,37,5.0,12.1,1.8,3.5,0.508,0.4,1.4,0.294,1.4,2.1,0.646,0.565,1.0,1.2,0.884,0.6,2.3,3.0,0.5,0.5,0.2,0.7,1.1,5.0
326.0,Vasilije Micić,PG,30,TOT,39,0.0,14.2,1.7,4.2,0.407,0.5,1.8,0.25,1.2,2.3,0.533,0.463,0.6,0.8,0.774,0.1,0.8,0.9,3.3,0.3,0.1,1.1,0.9,4.5
327.0,Khris Middleton,SF,32,MIL,43,43.0,26.3,5.6,11.6,0.487,1.7,4.5,0.378,3.9,7.1,0.556,0.56,1.8,2.2,0.832,0.6,3.7,4.3,5.0,0.9,0.3,2.1,2.4,14.8
328.0,Brandon Miller,SF,21,CHO,53,47.0,31.8,6.2,14.2,0.438,2.3,6.2,0.374,3.9,8.0,0.486,0.519,1.8,2.2,0.836,0.8,3.2,4.0,2.3,0.9,0.5,1.8,2.6,16.5
329.0,Jordan Miller,SF,24,LAC,5,0.0,4.2,0.8,1.2,0.667,0.2,0.2,1.0,0.6,1.0,0.6,0.75,0.4,0.4,1.0,0.4,0.4,0.8,0.0,0.0,0.0,0.2,0.4,2.2
330.0,Leonard Miller,SF,20,MIN,7,0.0,3.7,1.0,1.6,0.636,0.1,0.4,0.333,0.9,1.1,0.75,0.682,0.0,0.0,0.1,1.3,1.4,0.4,0.1,0.1,0.1,0.4,2.1,
331.0,Dariq Whitehead,SF,19,BRK,2,0.0,12.0,0.5,2.5,0.2,0.0,1.5,0.0,0.5,1.0,0.5,0.2,0.5,1.0,0.5,0.0,2.0,2.0,1.5,0.0,0.5,0.0,0.0,1.5
332.0,Patty Mills,PG,35,ATL,19,0.0,10.6,1.0,2.7,0.373,0.7,1.8,0.382,0.3,0.9,0.353,0.5,0.0,0.0,0.3,0.8,1.1,0.7,0.5,0.1,0.4,0.9,2.7,
333.0,Shake Milton,SG,27,TOT,42,0.0,13.2,1.8,4.4,0.403,0.4,1.5,0.274,1.4,3.0,0.468,0.449,0.9,1.1,0.809,0.3,1.3,1.6,1.3,0.4,0.1,0.7,1.1,4.9
334.0,Justin Minaya,SF,24,POR,19,0.0,7.9,0.3,1.3,0.24,0.2,0.8,0.188,0.2,0.5,0.333,0.3,0.2,0.3,0.5,0.5,0.5,1.1,0.4,0.3,0.3,0.3,0.5,0.9
335.0,Josh Minott,SF,21,MIN,21,0.0,3.0,0.5,1.0,0.476,0.0,0.3,0.167,0.4,0.7,0.6,0.5,0.6,0.7,0.857,0.1,0.4,0.6,0.1,0.1,0.1,0.1,0.3,1.6
336.0,Davion Mitchell,PG,25,SAC,49,4.0,13.4,1.6,3.7,0.43,0.6,1.8,0.315,1.0,1.8,0.544,0.508,0.4,0.6,0.741,0.1,0.9,1.0,1.7,0.2,0.1,0.6,1.2,4.1
337.0,Donovan Mitchell,SG,27,CLE,47,47.0,35.7,9.7,20.4,0.472,3.4,9.1,0.371,6.3,11.3,0.553,0.555,5.3,6.1,0.861,0.9,4.5,5.4,6.2,1.8,0.5,2.9,2.3,28.0
338.0,Evan Mobley,PF,22,CLE,36,36.0,31.4,6.6,11.3,0.586,0.3,0.9,0.333,6.3,10.4,0.608,0.599,2.4,3.4,0.713,2.4,7.8,10.3,2.9,0.9,1.6,1.9,2.9,16.0
339.0,Isaiah Mobley,PF,24,CLE,3,0.0,4.7,0.7,1.3,0.5,0.3,0.7,0.5,0.3,0.7,0.5,0.625,0.0,0.0,0.0,0.7,0.7,1.3,0.3,0.0,0.3,0.7,1.7,
340.0,Malik Monk,SG,25,SAC,58,0.0,25.9,5.5,12.2,0.451,2.2,5.9,0.374,3.3,6.2,0.525,0.543,2.3,2.8,0.804,0.3,2.4,2.8,5.2,0.6,0.6,2.1,2.0,15.4
341.0,Moses Moody,SG,21,GSW,45,7.0,17.5,3.0,6.4,0.465,1.1,3.1,0.353,1.9,3.3,0.57,0.55,1.1,1.4,0.778,1.0,2.0,3.0,0.8,0.7,0.4,0.7,1.2,8.1
342.0,Xavier Moon,SG,29,LAC,2,0.0,6.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.5,0.0,0.0,0.5,0.5,1.0,
343.0,Taze Moore,SG,25,POR,3,0.0,3.3,1.0,1.7,0.6,0.0,0.7,0.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.7,2.0,
344.0,Wendell Moore Jr.,Jr.,SG,22,MIN,14.0,0.0,3.1,0.4,0.7,0.5,0.0,0.3,0.0,0.4,0.4,0.833,0.5,0.0,0.0,0.0,0.4,0.4,0.1,0.4,0.1,0.2,0.3,0.7
345.0,Ja Morant,PG,24,MEM,9,9.0,35.3,8.9,18.9,0.471,1.6,5.7,0.275,7.3,13.2,0.555,0.512,5.8,7.1,0.813,0.7,4.9,5.6,8.1,0.8,0.6,3.0,2.1,25.1
346.0,Marcus Morris,PF,34,PHI,37,7.0,17.2,2.4,5.5,0.439,1.0,2.4,0.4,1.5,3.1,0.47,0.527,0.8,1.0,0.861,0.5,2.5,2.9,0.7,0.4,0.3,0.5,1.6,6.7
347.0,Markieff Morris,PF,34,DAL,18,1.0,8.9,0.9,2.7,0.327,0.6,1.7,0.333,0.3,1.1,0.316,0.429,0.2,0.2,0.75,0.2,1.4,1.7,0.6,0.3,0.1,0.5,0.6,2.5
348.0,Monte Morris,PG,28,TOT,14,0.0,14.6,2.1,5.5,0.377,0.6,2.3,0.281,1.4,3.2,0.444,0.435,0.4,0.6,0.625,0.2,1.6,1.9,2.2,0.5,0.2,0.2,0.4,5.1
